Main Folder,Sub Folder,File Type,Accuracy F1-Score
lg_dorsal_mixed,_42,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_43,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_44,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_45,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_46,classification_results_test.xlsx,0.3750
lg_dorsal_mixed,_47,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_48,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_49,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_5,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_50,classification_results_test.xlsx,0.5417
lg_dorsal_mixed,_51,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_52,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_53,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_54,classification_results_test.xlsx,0.4583
lg_dorsal_mixed,_55,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_56,classification_results_test.xlsx,0.5417
lg_dorsal_mixed,_57,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_58,classification_results_test.xlsx,0.5833
lg_dorsal_mixed,_59,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_6,classification_results_test.xlsx,0.4583
lg_dorsal_mixed,_60,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_61,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_62,classification_results_test.xlsx,0.4583
lg_dorsal_mixed,_63,classification_results_test.xlsx,0.6250
lg_dorsal_mixed,_64,classification_results_test.xlsx,0.3750
lg_dorsal_mixed,_65,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_66,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_67,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_68,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_69,classification_results_test.xlsx,0.5417
lg_dorsal_mixed,_7,classification_results_test.xlsx,0.5417
lg_dorsal_mixed,_70,classification_results_test.xlsx,0.5417
lg_dorsal_mixed,_71,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_72,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_73,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_74,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_75,classification_results_test.xlsx,0.3750
lg_dorsal_mixed,_76,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_77,classification_results_test.xlsx,0.7500
lg_dorsal_mixed,_78,classification_results_test.xlsx,0.5833
lg_dorsal_mixed,_79,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_8,classification_results_test.xlsx,0.5417
lg_dorsal_mixed,_80,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_81,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_82,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_83,classification_results_test.xlsx,0.5417
lg_dorsal_mixed,_84,classification_results_test.xlsx,0.4583
lg_dorsal_mixed,_85,classification_results_test.xlsx,0.6667
lg_dorsal_mixed,_86,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_87,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_88,classification_results_test.xlsx,0.7083
lg_dorsal_mixed,_89,classification_results_test.xlsx,0.6250
lg_dorsal_mixed,_9,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_90,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_91,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_92,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_93,classification_results_test.xlsx,0.6667
lg_dorsal_mixed,_94,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_95,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_96,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_97,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_98,classification_results_test.xlsx,0.5000
lg_dorsal_mixed,_99,classification_results_test.xlsx,0.5417
lg_ventral,_1,classification_results_test.xlsx,0.6500
lg_ventral,_10,classification_results_test.xlsx,0.5500
lg_ventral,_101,classification_results_test.xlsx,0.6000
lg_ventral,_1010,classification_results_test.xlsx,0.6000
lg_ventral,_11,classification_results_test.xlsx,0.6250
lg_ventral,_1111,classification_results_test.xlsx,0.7000
lg_ventral,_12,classification_results_test.xlsx,0.6500
lg_ventral,_1212,classification_results_test.xlsx,0.6750
lg_ventral,_13,classification_results_test.xlsx,0.6500
lg_ventral,_1313,classification_results_test.xlsx,0.6000
lg_ventral,_14,classification_results_test.xlsx,0.6750
lg_ventral,_1414,classification_results_test.xlsx,0.7000
lg_ventral,_15,classification_results_test.xlsx,0.6250
lg_ventral,_1515,classification_results_test.xlsx,0.5750
lg_ventral,_16,classification_results_test.xlsx,0.5500
lg_ventral,_1616,classification_results_test.xlsx,0.7000
lg_ventral,_17,classification_results_test.xlsx,0.6500
lg_ventral,_1717,classification_results_test.xlsx,0.7250
lg_ventral,_18,classification_results_test.xlsx,0.7000
lg_ventral,_1818,classification_results_test.xlsx,0.6750
lg_ventral,_19,classification_results_test.xlsx,0.5000
lg_ventral,_1919,classification_results_test.xlsx,0.6000
lg_ventral,_2,classification_results_test.xlsx,0.6250
lg_ventral,_20,classification_results_test.xlsx,0.4750
lg_ventral,_202,classification_results_test.xlsx,0.6750
lg_ventral,_2020,classification_results_test.xlsx,0.6250
lg_ventral,_21,classification_results_test.xlsx,0.6750
lg_ventral,_2121,classification_results_test.xlsx,0.6250
lg_ventral,_22,classification_results_test.xlsx,0.7250
lg_ventral,_2222,classification_results_test.xlsx,0.6500
lg_ventral,_23,classification_results_test.xlsx,0.6000
lg_ventral,_2323,classification_results_test.xlsx,0.6000
lg_ventral,_24,classification_results_test.xlsx,0.7000
lg_ventral,_2424,classification_results_test.xlsx,0.7000
lg_ventral,_25,classification_results_test.xlsx,0.6750
lg_ventral,_2525,classification_results_test.xlsx,0.7500
lg_ventral,_26,classification_results_test.xlsx,0.6250
lg_ventral,_2626,classification_results_test.xlsx,0.5500
lg_ventral,_27,classification_results_test.xlsx,0.5750
lg_ventral,_2727,classification_results_test.xlsx,0.6000
lg_ventral,_28,classification_results_test.xlsx,0.6250
lg_ventral,_29,classification_results_test.xlsx,0.7000
lg_ventral,_3,classification_results_test.xlsx,0.6250
lg_ventral,_30,classification_results_test.xlsx,0.7000
lg_ventral,_303,classification_results_test.xlsx,0.6500
lg_ventral,_31,classification_results_test.xlsx,0.5250
lg_ventral,_32,classification_results_test.xlsx,0.5750
lg_ventral,_33,classification_results_test.xlsx,0.7500
lg_ventral,_34,classification_results_test.xlsx,0.6500
lg_ventral,_35,classification_results_test.xlsx,0.6750
lg_ventral,_36,classification_results_test.xlsx,0.5750
lg_ventral,_37,classification_results_test.xlsx,0.7500
lg_ventral,_38,classification_results_test.xlsx,0.5500
lg_ventral,_39,classification_results_test.xlsx,0.6750
lg_ventral,_4,classification_results_test.xlsx,0.5750
lg_ventral,_40,classification_results_test.xlsx,0.6000
lg_ventral,_404,classification_results_test.xlsx,0.6250
lg_ventral,_41,classification_results_test.xlsx,0.6750
lg_ventral,_42,classification_results_test.xlsx,0.6500
lg_ventral,_43,classification_results_test.xlsx,0.6000
lg_ventral,_44,classification_results_test.xlsx,0.7000
lg_ventral,_45,classification_results_test.xlsx,0.5750
lg_ventral,_46,classification_results_test.xlsx,0.7000
lg_ventral,_47,classification_results_test.xlsx,0.7250
lg_ventral,_48,classification_results_test.xlsx,0.5750
lg_ventral,_49,classification_results_test.xlsx,0.6250
lg_ventral,_5,classification_results_test.xlsx,0.7250
lg_ventral,_50,classification_results_test.xlsx,0.6750
lg_ventral,_505,classification_results_test.xlsx,0.7000
lg_ventral,_51,classification_results_test.xlsx,0.6000
lg_ventral,_52,classification_results_test.xlsx,0.6750
lg_ventral,_53,classification_results_test.xlsx,0.6000
lg_ventral,_54,classification_results_test.xlsx,0.6250
lg_ventral,_55,classification_results_test.xlsx,0.6750
lg_ventral,_56,classification_results_test.xlsx,0.7250
lg_ventral,_57,classification_results_test.xlsx,0.6500
lg_ventral,_58,classification_results_test.xlsx,0.6500
lg_ventral,_59,classification_results_test.xlsx,0.6000
lg_ventral,_6,classification_results_test.xlsx,0.6250
lg_ventral,_60,classification_results_test.xlsx,0.5500
lg_ventral,_606,classification_results_test.xlsx,0.7250
lg_ventral,_61,classification_results_test.xlsx,0.6000
lg_ventral,_62,classification_results_test.xlsx,0.6750
lg_ventral,_63,classification_results_test.xlsx,0.5750
lg_ventral,_64,classification_results_test.xlsx,0.7000
lg_ventral,_65,classification_results_test.xlsx,0.6500
lg_ventral,_66,classification_results_test.xlsx,0.6750
lg_ventral,_67,classification_results_test.xlsx,0.5250
lg_ventral,_68,classification_results_test.xlsx,0.6500
lg_ventral,_69,classification_results_test.xlsx,0.7000
lg_ventral,_7,classification_results_test.xlsx,0.5500
lg_ventral,_70,classification_results_test.xlsx,0.6750
lg_ventral,_707,classification_results_test.xlsx,0.6750
lg_ventral,_71,classification_results_test.xlsx,0.6250
lg_ventral,_72,classification_results_test.xlsx,0.6250
lg_ventral,_73,classification_results_test.xlsx,0.5250
lg_ventral,_8,classification_results_test.xlsx,0.4750
lg_ventral,_808,classification_results_test.xlsx,0.6500
lg_ventral,_9,classification_results_test.xlsx,0.6750
lg_ventral,_909,classification_results_test.xlsx,0.6500
lg_ventral_mixed,_1,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_10,classification_results_test.xlsx,0.4167
lg_ventral_mixed,_100,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_11,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_12,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_13,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_14,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_15,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_16,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_17,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_18,classification_results_test.xlsx,0.3333
lg_ventral_mixed,_19,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_2,classification_results_test.xlsx,0.3750
lg_ventral_mixed,_20,classification_results_test.xlsx,0.3333
lg_ventral_mixed,_21,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_22,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_23,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_24,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_25,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_26,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_27,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_28,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_29,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_3,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_30,classification_results_test.xlsx,0.5833
lg_ventral_mixed,_31,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_32,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_33,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_34,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_35,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_36,classification_results_test.xlsx,0.4167
lg_ventral_mixed,_37,classification_results_test.xlsx,0.5833
lg_ventral_mixed,_38,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_39,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_4,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_40,classification_results_test.xlsx,0.6250
lg_ventral_mixed,_41,classification_results_test.xlsx,0.5833
lg_ventral_mixed,_42,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_43,classification_results_test.xlsx,0.6667
lg_ventral_mixed,_44,classification_results_test.xlsx,0.4167
lg_ventral_mixed,_45,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_46,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_47,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_48,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_49,classification_results_test.xlsx,0.5833
lg_ventral_mixed,_5,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_50,classification_results_test.xlsx,0.5833
lg_ventral_mixed,_51,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_52,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_53,classification_results_test.xlsx,0.5833
lg_ventral_mixed,_54,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_55,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_56,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_57,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_58,classification_results_test.xlsx,0.7083
lg_ventral_mixed,_59,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_6,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_60,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_61,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_62,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_63,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_64,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_65,classification_results_test.xlsx,0.4167
lg_ventral_mixed,_66,classification_results_test.xlsx,0.6250
lg_ventral_mixed,_67,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_68,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_69,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_7,classification_results_test.xlsx,0.4167
lg_ventral_mixed,_70,classification_results_test.xlsx,0.5833
lg_ventral_mixed,_71,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_72,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_73,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_74,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_75,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_76,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_77,classification_results_test.xlsx,0.3750
lg_ventral_mixed,_78,classification_results_test.xlsx,0.4167
lg_ventral_mixed,_79,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_8,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_80,classification_results_test.xlsx,0.3750
lg_ventral_mixed,_81,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_82,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_83,classification_results_test.xlsx,0.6250
lg_ventral_mixed,_84,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_85,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_86,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_87,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_88,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_89,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_9,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_90,classification_results_test.xlsx,0.6250
lg_ventral_mixed,_91,classification_results_test.xlsx,0.3750
lg_ventral_mixed,_92,classification_results_test.xlsx,0.5417
lg_ventral_mixed,_93,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_94,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_95,classification_results_test.xlsx,0.4583
lg_ventral_mixed,_96,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_97,classification_results_test.xlsx,0.5000
lg_ventral_mixed,_98,classification_results_test.xlsx,0.4167
lg_ventral_mixed,_99,classification_results_test.xlsx,0.5417
ls_dorsal,_1,classification_results_test.xlsx,1.0000
ls_dorsal,_10,classification_results_test.xlsx,0.9250
ls_dorsal,_100,classification_results_test.xlsx,0.9000
ls_dorsal,_11,classification_results_test.xlsx,1.0000
ls_dorsal,_12,classification_results_test.xlsx,1.0000
ls_dorsal,_13,classification_results_test.xlsx,0.9750
ls_dorsal,_14,classification_results_test.xlsx,0.9750
ls_dorsal,_15,classification_results_test.xlsx,0.9500
ls_dorsal,_16,classification_results_test.xlsx,0.8000
ls_dorsal,_17,classification_results_test.xlsx,0.9750
ls_dorsal,_18,classification_results_test.xlsx,1.0000
ls_dorsal,_19,classification_results_test.xlsx,0.9500
ls_dorsal,_2,classification_results_test.xlsx,0.9500
ls_dorsal,_20,classification_results_test.xlsx,0.7750
ls_dorsal,_21,classification_results_test.xlsx,0.9750
ls_dorsal,_22,classification_results_test.xlsx,1.0000
ls_dorsal,_23,classification_results_test.xlsx,0.9750
ls_dorsal,_24,classification_results_test.xlsx,0.9250
ls_dorsal,_25,classification_results_test.xlsx,1.0000
ls_dorsal,_26,classification_results_test.xlsx,0.9250
ls_dorsal,_27,classification_results_test.xlsx,0.9750
ls_dorsal,_28,classification_results_test.xlsx,0.9500
ls_dorsal,_29,classification_results_test.xlsx,0.9500
ls_dorsal,_3,classification_results_test.xlsx,0.9500
ls_dorsal,_30,classification_results_test.xlsx,0.9250
ls_dorsal,_31,classification_results_test.xlsx,0.9750
ls_dorsal,_32,classification_results_test.xlsx,1.0000
ls_dorsal,_33,classification_results_test.xlsx,0.9500
ls_dorsal,_34,classification_results_test.xlsx,0.9500
ls_dorsal,_35,classification_results_test.xlsx,0.8500
ls_dorsal,_36,classification_results_test.xlsx,1.0000
ls_dorsal,_37,classification_results_test.xlsx,0.9250
ls_dorsal,_38,classification_results_test.xlsx,1.0000
ls_dorsal,_39,classification_results_test.xlsx,0.9750
ls_dorsal,_4,classification_results_test.xlsx,1.0000
ls_dorsal,_40,classification_results_test.xlsx,0.9500
ls_dorsal,_41,classification_results_test.xlsx,0.9250
ls_dorsal,_42,classification_results_test.xlsx,1.0000
ls_dorsal,_43,classification_results_test.xlsx,0.9250
ls_dorsal,_44,classification_results_test.xlsx,0.9500
ls_dorsal,_45,classification_results_test.xlsx,0.9500
ls_dorsal,_46,classification_results_test.xlsx,0.9750
ls_dorsal,_47,classification_results_test.xlsx,1.0000
ls_dorsal,_48,classification_results_test.xlsx,1.0000
ls_dorsal,_49,classification_results_test.xlsx,0.9250
ls_dorsal,_5,classification_results_test.xlsx,0.9500
ls_dorsal,_50,classification_results_test.xlsx,0.9500
ls_dorsal,_51,classification_results_test.xlsx,0.9500
ls_dorsal,_52,classification_results_test.xlsx,1.0000
ls_dorsal,_53,classification_results_test.xlsx,0.9250
ls_dorsal,_54,classification_results_test.xlsx,0.9500
ls_dorsal,_55,classification_results_test.xlsx,0.9250
ls_dorsal,_56,classification_results_test.xlsx,0.9000
ls_dorsal,_57,classification_results_test.xlsx,0.9750
ls_dorsal,_58,classification_results_test.xlsx,0.9750
ls_dorsal,_59,classification_results_test.xlsx,1.0000
ls_dorsal,_6,classification_results_test.xlsx,0.9750
ls_dorsal,_60,classification_results_test.xlsx,0.9250
ls_dorsal,_61,classification_results_test.xlsx,1.0000
ls_dorsal,_62,classification_results_test.xlsx,0.9750
ls_dorsal,_63,classification_results_test.xlsx,0.9750
ls_dorsal,_64,classification_results_test.xlsx,0.9500
ls_dorsal,_65,classification_results_test.xlsx,0.9750
ls_dorsal,_66,classification_results_test.xlsx,1.0000
ls_dorsal,_67,classification_results_test.xlsx,0.9500
ls_dorsal,_68,classification_results_test.xlsx,1.0000
ls_dorsal,_69,classification_results_test.xlsx,0.9000
ls_dorsal,_7,classification_results_test.xlsx,0.9750
ls_dorsal,_70,classification_results_test.xlsx,0.9250
ls_dorsal,_71,classification_results_test.xlsx,0.9500
ls_dorsal,_72,classification_results_test.xlsx,0.9000
ls_dorsal,_73,classification_results_test.xlsx,0.9500
ls_dorsal,_74,classification_results_test.xlsx,0.9750
ls_dorsal,_75,classification_results_test.xlsx,0.8500
ls_dorsal,_76,classification_results_test.xlsx,1.0000
ls_dorsal,_77,classification_results_test.xlsx,1.0000
ls_dorsal,_78,classification_results_test.xlsx,0.9500
ls_dorsal,_79,classification_results_test.xlsx,0.9750
ls_dorsal,_8,classification_results_test.xlsx,1.0000
ls_dorsal,_80,classification_results_test.xlsx,0.8000
ls_dorsal,_81,classification_results_test.xlsx,0.8750
ls_dorsal,_82,classification_results_test.xlsx,1.0000
ls_dorsal,_83,classification_results_test.xlsx,0.9750
ls_dorsal,_84,classification_results_test.xlsx,0.9000
ls_dorsal,_85,classification_results_test.xlsx,0.9750
ls_dorsal,_86,classification_results_test.xlsx,0.9750
ls_dorsal,_87,classification_results_test.xlsx,0.9500
ls_dorsal,_88,classification_results_test.xlsx,0.9750
ls_dorsal,_89,classification_results_test.xlsx,1.0000
ls_dorsal,_9,classification_results_test.xlsx,0.9500
ls_dorsal,_90,classification_results_test.xlsx,0.9750
ls_dorsal,_91,classification_results_test.xlsx,0.9750
ls_dorsal,_92,classification_results_test.xlsx,0.9000
ls_dorsal,_93,classification_results_test.xlsx,0.9000
ls_dorsal,_94,classification_results_test.xlsx,0.9500
ls_dorsal,_95,classification_results_test.xlsx,0.9250
ls_dorsal,_96,classification_results_test.xlsx,0.9750
ls_dorsal,_97,classification_results_test.xlsx,0.9750
ls_dorsal,_98,classification_results_test.xlsx,0.9750
ls_dorsal,_99,classification_results_test.xlsx,0.9250
ls_dorsal_mixed,_1,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_10,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_100,classification_results_test.xlsx,0.4250
ls_dorsal_mixed,_11,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_12,classification_results_test.xlsx,0.6750
ls_dorsal_mixed,_13,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_14,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_15,classification_results_test.xlsx,0.5500
ls_dorsal_mixed,_16,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_17,classification_results_test.xlsx,0.3750
ls_dorsal_mixed,_18,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_19,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_2,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_20,classification_results_test.xlsx,0.6250
ls_dorsal_mixed,_21,classification_results_test.xlsx,0.5500
ls_dorsal_mixed,_22,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_23,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_24,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_25,classification_results_test.xlsx,0.3750
ls_dorsal_mixed,_26,classification_results_test.xlsx,0.5500
ls_dorsal_mixed,_27,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_28,classification_results_test.xlsx,0.5750
ls_dorsal_mixed,_29,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_3,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_30,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_31,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_32,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_33,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_34,classification_results_test.xlsx,0.3500
ls_dorsal_mixed,_35,classification_results_test.xlsx,0.3750
ls_dorsal_mixed,_36,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_37,classification_results_test.xlsx,0.3250
ls_dorsal_mixed,_38,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_39,classification_results_test.xlsx,0.6250
ls_dorsal_mixed,_4,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_40,classification_results_test.xlsx,0.3250
ls_dorsal_mixed,_41,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_42,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_43,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_44,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_45,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_46,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_47,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_48,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_49,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_5,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_50,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_51,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_52,classification_results_test.xlsx,0.5750
ls_dorsal_mixed,_53,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_54,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_55,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_56,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_57,classification_results_test.xlsx,0.3500
ls_dorsal_mixed,_58,classification_results_test.xlsx,0.5750
ls_dorsal_mixed,_59,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_6,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_60,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_61,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_62,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_63,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_64,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_65,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_66,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_67,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_68,classification_results_test.xlsx,0.3500
ls_dorsal_mixed,_69,classification_results_test.xlsx,0.5500
ls_dorsal_mixed,_7,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_70,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_71,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_72,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_73,classification_results_test.xlsx,0.6250
ls_dorsal_mixed,_74,classification_results_test.xlsx,0.5750
ls_dorsal_mixed,_75,classification_results_test.xlsx,0.3750
ls_dorsal_mixed,_76,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_77,classification_results_test.xlsx,0.3500
ls_dorsal_mixed,_78,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_79,classification_results_test.xlsx,0.5500
ls_dorsal_mixed,_8,classification_results_test.xlsx,0.3750
ls_dorsal_mixed,_80,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_81,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_82,classification_results_test.xlsx,0.4250
ls_dorsal_mixed,_83,classification_results_test.xlsx,0.5750
ls_dorsal_mixed,_84,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_85,classification_results_test.xlsx,0.4250
ls_dorsal_mixed,_86,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_87,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_88,classification_results_test.xlsx,0.5000
ls_dorsal_mixed,_89,classification_results_test.xlsx,0.5250
ls_dorsal_mixed,_9,classification_results_test.xlsx,0.6000
ls_dorsal_mixed,_90,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_91,classification_results_test.xlsx,0.3250
ls_dorsal_mixed,_92,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_93,classification_results_test.xlsx,0.4250
ls_dorsal_mixed,_94,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_95,classification_results_test.xlsx,0.5500
ls_dorsal_mixed,_96,classification_results_test.xlsx,0.4000
ls_dorsal_mixed,_97,classification_results_test.xlsx,0.4750
ls_dorsal_mixed,_98,classification_results_test.xlsx,0.4500
ls_dorsal_mixed,_99,classification_results_test.xlsx,0.5000
ls_ventral,_1,classification_results_test.xlsx,0.9000
ls_ventral,_10,classification_results_test.xlsx,0.9500
ls_ventral,_100,classification_results_test.xlsx,0.9000
ls_ventral,_11,classification_results_test.xlsx,0.9500
ls_ventral,_12,classification_results_test.xlsx,0.9250
